C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37001457.wav|अण्डा र दाल खान लागेको ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37001458.wav|बीचमा सोमप्रसाद पाण्डेको नेतृत्वमा सरकारले वार्ता टोली गठन गरेको थियो ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37001459.wav|मैले दुई विषय मात्रै पढ्न भ्याउँछु ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37001460.wav|घर आगन सधैं सफा राख्नु पर्छ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37001461.wav|हामी सकेसम्म तिमीहरुलाई सहयोग गर्न प्रयास गर्नेछौँ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37001462.wav|हाम्रो प्रज्वल भाइलाई पनि यो समुहमा समावेश गर्नुपर्यो ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37001463.wav|मलाई टीवी हेर्न मन लाग्यो ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37001464.wav|बिक्रम भाइ, तँ कता हराइस यार?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37001465.wav|यो माया र मौसमको केहि भर नै नहुने भन्या ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37001466.wav|मलाई गितार बजाउन एकदम रमाइलो लाग्छ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37001467.wav|आज राती लामखुट्टेले टोकेर हैरान पारो मलाई त।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37001468.wav|यसरी प्रतियोगितामा प्रथम भएको टोम्मीको टोली पुरस्कार स्वरूप पाएको पाराग्लाइडिङको अनुभव गर्न पोखरा पुग्छ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37001469.wav|कस्ले जित्ला?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37001470.wav|मेरो त परीक्षा सुरु हुन लाग्यो ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37001471.wav|हाम्रा वाक्यहरु धमाधम रेकर्ड हुदैछन ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37001472.wav|नेवार समुदाय आफ्नै विशेष किसिमको नेवारी परिकारहरू सेवन गर्दछन्।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37001473.wav|खोइ त दाइहरु कता हराएको?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37001474.wav|उनले चलचित्र क्षेत्रमा प्रवेश गर्दा दुईतीन वर्षमा मुस्किलले एउटा चलचित्र बन्थ्यो ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_37001476.wav|सम्झन खोज्दा आतिन्छु झन ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38288449.wav|तर मेरो फिलिम हेर्ने बानी नै बसेको छैन।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38288451.wav|जनतालाई लामो समय शिक्षाबाट वञ्चित राखे ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38288452.wav|मेरो घर चोभार हो ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38288453.wav|अब हुन हुन लाग्यो दाइ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38298773.wav|कथा रमाइलो छ, कौतुहलपूर्ण छ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38298774.wav|आजका दुई रोमाञ्चक खेलमध्धे तपाईं कुन चाहीँ हेर्दै हुनुहुन्छ?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38298777.wav|नत्र यहाँ भाषालाई पनि समयसँगै परिमार्जन गर्दै लानु पर्छ भन्नेको कमी छैन।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38298793.wav|आमा लाई मासु पकाउन भन ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38298795.wav|सयौं थुँगा फूलका हामी, एउटै माला नेपाली
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38298796.wav|सातौं सेमेस्टरमा नियमित रूपमा कक्षा संचालन भइरहेको छ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38298808.wav|बिहान उठ्ने बित्तिकै हिमाल देख्न पाईयोस्।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38298809.wav|सुमनले यो शोषण साढे एक वर्षसम्म सहे ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38298810.wav|दाजुहरूको सुत्ने बेला त भाको हैननी?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38298811.wav|के छ ब्रो?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38298812.wav|जान्छु स्कुल दिनदिन ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38392793.wav|यो शनिबार कता घुम्न जाने होला ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38392794.wav|श्रावणमा आँखा फुटेको गोरु ले सधै हरियै देख्छ
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38392795.wav|नजाने गाउँको बाटै नसोध्नु ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38392796.wav|भुटी फुल पारी, राख्ने पाथी भरी ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38392797.wav|लौन नी, के भयो र फोन लाई?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38392808.wav|उन्नति चाहने मान्छेले निन्द्रा,भय,क्रोध,अल्छीपन जस्तो अवगुण त्याग्नु पर्दछ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38392809.wav|स्वास्थ्यको लागि तेती राम्रो नहोला नि साथी?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38392810.wav|तपाईहरुको के कसो गरी दिन बित्यो कुन्नि।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38392811.wav|कुन फिलिम हेर्दै हुनुहुन्छ रोशन दाइ?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_38392812.wav|हेरेर मर्नु भन्दा छेरेरा मर्नु जाति
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_33453802.wav|कती पर्न सकेको यो झरी पनि!
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_33453803.wav|मलाई नेपाल भनेपछि हुरुक्क हुन्छ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_33453804.wav|मौसम विभागमा कति पहिलेसम्मको तथ्यांक हुन्छ?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_33453805.wav|भोक लागिसक्यो ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_33453806.wav|आफ्नो नी?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_33453817.wav|स्वागत छ है मित्रहरु।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_33453818.wav|यता त असाध्यै गर्मी छ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_33453819.wav|बर्खायाम मा धेरै हिलो हुन्छ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_33453820.wav|हाम्रो झण्डा फरर ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_33453821.wav|सजीव भनेको के हो?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_33453832.wav|मलाई गीत गाउन अाउँछ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_33453833.wav|संसारकै लामो दाबी गरिएको ‘सोलुखुम्बु ट्रेल रेस’ सुरु।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_33453834.wav|हुन्छ यो त एकदमै राम्रो काम हो ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_33453836.wav|अनि अहिले तपाईंको फोनको अवस्था के छ त दाइ?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_33453849.wav|नियम कानुन संविधान कार्यान्वयन गर्नुपर्छ भन्ने छैन ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_33453850.wav|गुल्मी जिल्ला कफी खेती को लागि प्रख्यात छ
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_33453851.wav|काठमाडौंमा निकै धूलो छ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_33453856.wav|हसाउँछ भाइले ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_33453859.wav|हजुर, त्यही हो दाई ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_33453861.wav|साथीको घरमा भोज छ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_33453892.wav|कस्तो भयो त परीक्षा हेमसागर?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_33453894.wav|शिवरात्री पनि सकियो ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_33453895.wav|आजको पत्रिका मा के खबर छ?
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_33453896.wav|मलाई अालु एकदम मन पर्छ ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_33453923.wav|सामान निकाल्ने पर्याप्त समय दिएर ।
C:/Users/firoj/OneDrive/Documents/GitHub/TTS_learning_journey/XTTS/Creating Model/wavs/common_voice_ne-NP_33453926.wav|सानो हुँ कि ठूलो हुँ, के हो बताइदेऊ ।
